State_Name,Year,Assembly_No,month,Constituency_No,Constituency_Name,Constituency_Type,Candidate,Party,Votes,Position,Vote_Share_Percentage,Last_Position,Last_Candidate,Position_Change,Vote_Share_Change_pct
Andhra_Pradesh,2019,17,4,11,MACHILIPATNAM,GEN,VALLURU VENKATESWARA RAO,PPOI,826,12,0.07,4,S.R.PREMAIAH,-8,-2.92
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,KESINENI SRINIVAS (NANI),TDP,575498,1,45.04,3,BAKKANI NARSIMLU,2,28.51
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,POTLURI.V.PRASAD ( P V P ),YSRCP,566772,2,44.36,5,MAREDU GOPAL,3,42.29
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,Muttamsetty Prasad babu,JnP,81650,3,6.39,,,,6.39
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,KILARU DILEEP,BJP,18504,4,1.45,,,,1.45
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,NARAHARISETTY. NARASIMHARAO.,INC,16261,5,1.27,1,YELLAIAH NANDI,-4,-36.61
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,NOTA,NOTA,8911,6,0.7,6,None of the Above,0,-0.42
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,ANDUKURI VIJAYA BHASKAR,IPBP,2457,7,0.19,,,,0.19
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,SEKHAR,PPOI,685,13,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,PADALA SIVA PRASAD,NRCP,480,14,0.04,,,,0.04
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,DATLA LURDU MARY,MPP,434,15,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,12,VIJAYAWADA,GEN,Sk. Riyaz,IUML,412,16,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Jayadev Galla,TDP,587918,1,43.5,2,TERA CHINNAPA REDDY,1,20.05
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Modugula Venugopala Reddy,YSRCP,583713,2,43.19,6,GUNNAM NAGI REDDY,4,39.88
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Bonaboyina Srinivasa Rao (Bonaboyina Srinivasa Yadav),JnP,129205,3,9.56,,,,9.56
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Shaik Mastanvali,INC,14205,4,1.05,1,GUTHA SUKHENDER REDDY,-3,-38.64
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Jayaprakash Narayana Valluru,BJP,11841,5,0.88,,,,0.88
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,NOTA,NOTA,6006,6,0.44,8,None of the Above,2,-0.34
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Mannava Hariprasad,CPIM,3216,7,0.24,,,,0.24
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Ramarao Simhadri,PRSHP,1746,11,0.13,,,,0.13
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Sarabandi Raju Sikhinam,ILP(AP),1017,12,0.08,,,,0.08
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Nagaraju Ekula,RPI(A),920,13,0.07,,,,0.07
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Araveti Hazarath Rao,PPOI,810,14,0.06,9,MANUPURI DAYA SAGAR,-5,-0.32
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,N. J. Vidyasagar,VCK,641,15,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Samudrala Chinna Kotaiah,NDDHP,628,17,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Shaik Jaleel,NRCP,563,18,0.04,,,,0.04
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Ullagi David Jayakumar (Dr. D J Kumar),HMRD,447,19,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,13,GUNTUR,GEN,Jeldi Raja Mohan,AINPP,437,20,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,LAVU SRI KRISHNA DEVARAYALU,YSRCP,745557,1,51.87,,,,51.87
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,RAYAPATI SAMBASIVARAO,TDP,591555,2,41.15,,,,41.15
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,NAYUB KAMAL SHAIK,JnP,51008,3,3.55,,,,3.55
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,KANNA LAKSHMI NARAYANA,BJP,15486,4,1.08,3,INDRASENA REDDY NALLU,-1,-14.04
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,NOTA,NOTA,12527,5,0.87,7,None of the Above,2,-0.03
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,PAKKALA SURIBABU,INC,11033,6,0.77,2,KOMATIREDDY RAJGOPAL REDDY,-4,-33.69
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,ALLU VENKATAREDDY,PPOI,2894,7,0.2,,,,0.2
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,KANAKAM SRINIVASARAO,NNKP,887,11,0.06,,,,0.06
Andhra_Pradesh,2019,17,4,14,NARASARAOPET,GEN,SURABHI DEVASAHAYAM,IUML,418,13,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,NANDIGAM SURESH,YSRCP,598257,1,47.24,,,,47.24
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,MALYADRI SRIRAM,TDP,582192,2,45.97,,,,45.97
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,K. DEVANAND,BSP,42580,3,3.36,5,GANNARAPU SURENDER,2,2.55
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,NOTA,NOTA,13218,4,1.04,4,None of the Above,0,-0.15
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,J.D. SEELAM,INC,13155,5,1.04,2,RAJAIAH SIRICILLA,-3,-21.87
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,CHALLAGALI KISHORE KUMAR,BJP,10351,6,0.82,3,PARAMESHWAR RAMAGALLA,-3,-15.11
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,KUMAR KATTEPOGU,PPOI,885,9,0.07,7,THUPPARI NARASIMHA SWAMY,-2,-0.56
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,NUTHAKKI RAMA RAO,AINPP,606,11,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,GADDE HARI BABU,NPT,530,12,0.04,,,,0.04
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,CHINA NAGESWARA RAO SADHU,MPP,466,13,0.04,,,,0.04
Andhra_Pradesh,2019,17,4,15,BAPATLA,SC,THUMATI RAVI,AlPP,370,14,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,MAGUNTA SREENIVASULU REDDY,YSRCP,739202,1,55.07,4,TELLAM VENKATA RAO,3,43.64
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,SIDDA RAGHAVA RAO,TDP,524351,2,39.06,3,BANOTH MOHANLAL,1,19.86
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,BELLAMKONDA SAIBABU,JnP,29379,3,2.19,,,,2.19
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,NOTA,NOTA,20865,4,1.55,9,None of the Above,5,0.95
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,THOGANTI SREENIVASULU,BJP,8229,5,0.61,,,,0.61
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,DR SIRIVELLA PRASAD,INC,8139,6,0.61,2,P. BALRAM,-4,-24.79
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,MARAM SRINIVASA REDDY,PRSHP,3258,7,0.24,,,,0.24
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,VENKATESAN BABURAO,IPBP,1073,11,0.08,,,,0.08
Andhra_Pradesh,2019,17,4,16,ONGOLE,GEN,KONDA PRAVEEN KUMAR,NPT,811,12,0.06,,,,0.06
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,POCHA . BRAHMANANDA REDDY,YSRCP,720888,1,55.49,1,PONGULETI  SRINIVASA REDDY,0,19.81
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,MANDRA SIVANANDA REDDY,TDP,470769,2,36.24,2,NAMA NAGESWARA RAO,0,1.59
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,S.P.Y. REDDY,JnP,38871,3,2.99,,,,2.99
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,JANGITE LAKSHMI NARASIMHA YADAV,INC,14420,4,1.11,,,,1.11
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,NOTA,NOTA,9791,5,0.75,11,None of the Above,6,0.33
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,ADINARAYANA INTY,BJP,9066,6,0.7,,,,0.7
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,D. P. JAMAL BASHA.,AYSRCP,4089,10,0.31,,,,0.31
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,PULA. NAGAMADDILETY,ANC,937,16,0.07,,,,0.07
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,RUDDIREDDY RADHAKRISHNA,AIFB,673,19,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,17,NANDYAL,GEN,D. MAHAMMAD RAFI .,BCUF,649,21,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,AYUSHMAN DOCTOR SANJEEV KUMAR,YSRCP,605462,1,50.95,1,KOTHAPALLI GEETHA,0,5.53
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,KOTLA JAYA SURYA PRAKASH REDDY,TDP,456395,2,38.41,2,GUMMIDI SANDHYARANI,0,3.03
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,AHMED ALI KHAN,INC,36500,3,3.07,3,KISHORE CHANDRA DEO,0,-2.74
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,Dr. PARTHASARATHI VALMIKI,BJP,24418,4,2.05,,,,2.05
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,K. PRABHAKARA REDDY,CPM,19065,5,1.6,4,MIDIYAM BABURAO,-1,-2.68
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,NOTA,NOTA,7717,7,0.65,6,None of the Above,-1,-1.17
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,ABDUL WARIS,SDPI,7293,8,0.61,,,,0.61
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,DANDU SESHU YADAV,SP,3282,10,0.28,,,,0.28
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,G Sanjeeva Kumar,SMFB,2107,12,0.18,,,,0.18
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,M. NAGANNA,SUCI(C),1285,15,0.11,,,,0.11
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,KASULA RAJASEKHAR,PPOI,1231,16,0.1,,,,0.1
Andhra_Pradesh,2019,17,4,18,KURNOOL,GEN,S.MD. SHAFATH,RRS,1229,17,0.1,,,,0.1
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,TALARI RANGAIAH,YSRCP,695208,1,51.79,2,REDDY SHANTHI,1,11.03
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,J.C. PAVAN REDDY,TDP,553780,2,41.26,1,RAMMOHAN NAIDU KINJARAPU,-1,-11.64
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,K.RAJIV REDDY,INC,30079,3,2.24,3,KILLI KRUPARANI,0,-0.06
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,D.JAGADEESH,CPI,20294,4,1.51,,,,1.51
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,NOTA,NOTA,16466,5,1.23,6,None of the Above,1,0.65
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,HAMSA DEVINENI,BJP,7604,6,0.57,,,,0.57
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,P.RADHA KRISHNA,RD,1220,12,0.09,,,,0.09
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,M.VENKATESULU,PPOI,1048,13,0.08,8,KADIYAM JAYALAKSHMI,-5,-0.4
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,G. LALITHA,SUCI(C),899,14,0.07,,,,0.07
Andhra_Pradesh,2019,17,4,19,ANANTAPUR,GEN,GADIDAMA RANGANAYAKULU,VJNP,728,15,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,KURUVA GORANTLA MADHAV,YSRCP,706602,1,52.79,2,VENKATA SWETHA CHALAPATHI KUMARA KRISHNA RANGARAO RAVU,1,14.44
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,KRISTAPPA . NIMMALA,TDP,565854,2,42.27,1,ASHOK GAJAPATHI RAJU PUSAPATI,-1,-5.62
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,KAMAGANAHALLI THIPPESWAMY SREEDHAR (K.T.SREEDHAR),INC,27156,3,2.03,3,JHANSI LAKSHMI BOTCHA,0,-8.9
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,NOTA,NOTA,17428,4,1.3,4,None of the Above,0,0.72
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,MITTA PARTHASARATHI,BJP,13805,5,1.03,,,,1.03
Andhra_Pradesh,2019,17,4,20,HINDUPUR,GEN,Ram Mohan Singamneni,PPOI,1313,9,0.1,5,PRASADA RAO NANDA,-4,-0.47
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Y.S.Avinash Reddy,YSRCP,783499,1,63.79,2,Y.S VIJAYAMMA,1,22.85
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Adi Narayana Reddy Chadipirala,TDP,402773,2,32.79,,,,32.79
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,NOTA,NOTA,14692,3,1.2,5,None of the Above,2,0.57
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Gundlakunta Sreeramulu,INC,8341,4,0.68,3,BOLISETTI SATYANARAYANA (SATYA),-1,-3.67
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Gujjula Eswaraiah,CPI,6242,5,0.51,,,,0.51
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Sri Rama Chandra Singareddy,BJP,4085,6,0.33,1,KAMBHAMPATI HARI BABU,-5,-48.39
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Anna Siva Chandra Reddy,AYSRCP,1422,8,0.12,,,,0.12
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Pedakala Varalakshmi,PPOI,716,12,0.06,10,DADI JYOTHI BHAVANI,-2,-0.17
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Ameen Peeran,ANC,573,14,0.05,,,,0.05
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,C S N Reddy,NRCP,446,15,0.04,,,,0.04
Andhra_Pradesh,2019,17,4,21,KADAPA,GEN,Putha Lakshmi Reddy,RDHP,368,16,0.03,,,,0.03
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Adala Prabhakara Reddy,YSRCP,683830,1,53.13,2,GUDIVADA AMARNADH,1,7.79
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Beeda Masthan Rao,TDP,535259,2,41.59,1,MUTTAMSETTI SRINIVASA RAO (AVANTHI),-1,-7.92
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Chandra Rajagopal,CPM,18830,3,1.46,,,,1.46
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,NOTA,NOTA,17161,4,1.33,5,None of the Above,1,0.58
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Sannapureddy Suresh Reddy,BJP,12513,5,0.97,,,,0.97
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Chevuru Devakumar Reddy,INC,10021,6,0.78,3,VIJAYA LAKSHMI THOTA,-3,-0.77
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Shaik Mahaboob Basha (Mabu),RPI(A),1319,9,0.1,,,,0.1
Andhra_Pradesh,2019,17,4,22,NELLORE,GEN,Chinni Venkateswarlu,PPOI,841,12,0.07,9,SARISA LEELA PRASANNA KUMARI,-3,-0.18
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Balli Durga Prasad Rao,YSRCP,722877,1,55.03,2,CHALAMALASETTY SUNIL,1,8.58
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Panabaka Lakshmi,TDP,494501,2,37.65,1,THOTA NARASIMHAM,-1,-9.11
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,NOTA,NOTA,25781,3,1.96,7,None of the Above,4,1.56
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Chintamohan,INC,24039,4,1.83,3,MALLIPUDI MANGAPATI PALLAM RAJU,-1,0.03
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Doctor Daggumati Sreehari Rao,BSP,20971,5,1.6,11,MUTHABATHULA RATNA KUMAR,6,1.37
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Bommi Srihari Rao,BJP,16125,6,1.23,,,,1.23
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,M. Solomon,ARPS,1563,8,0.12,,,,0.12
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Bokkam. Ramesh,VCK,1195,10,0.09,,,,0.09
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Karra Siva (Pyramid Siva),PPOI,1003,11,0.08,8,TEKUMUDI VENKATA RAO,-3,-0.27
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,Viruvuru Sudhakar,VJNP,998,12,0.08,,,,0.08
Andhra_Pradesh,2019,17,4,23,TIRUPATI,SC,"Neeruguttu Nagesh, M.A., Philosophy",JPD,913,13,0.07,,,,0.07
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,P.V.MIDHUN REDDY,YSRCP,702211,1,57.35,2,PINIPE VISWARUPU,1,15.07
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,D A SATHYA PRABHA,TDP,433927,2,35.44,1,DR PANDULA RAVINDRA BABU,-1,-17.6
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,SYED MUKARRAM,JnP,33986,3,2.78,,,,2.78
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,NOTA,NOTA,21339,4,1.74,6,None of the Above,2,1.19
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,M.SHAJAHAN BASHA (JAHA),INC,21150,5,1.73,3,AITHABATHULA JOGESWARA VENKATA BUTCHI MAHESWARA RAO,-2,0.64
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,ASADI. VENKATADRI,RKSP,3460,7,0.28,,,,0.28
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,KHADER VALI SHAIK,IUML,1557,9,0.13,,,,0.13
Andhra_Pradesh,2019,17,4,24,RAJAMPET,GEN,KARIMULLA KHAN PATTAN,NavaP,1135,10,0.09,,,,0.09
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,N. REDDEPPA,YSRCP,686792,1,52.05,2,BODDU VENKATARAMANA CHOWDARY,1,11.93
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,NARAMALLI SIVA PRASAD,TDP,549521,2,41.65,1,MURALI MOHAN MAGANTI,-1,-12.97
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,CHEEMALA. RANGAPPA,INC,24643,3,1.87,3,DURGESH KANDULA,0,0.03
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,NOTA,NOTA,20556,4,1.56,5,None of the Above,1,0.91
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,C. PUNYAMURTHY,BSP,20062,5,1.52,6,MARRE BABJI,1,0.99
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,JAYARAM DUGGANI,BJP,10496,6,0.8,,,,0.8
Andhra_Pradesh,2019,17,4,25,CHITTOOR,SC,PALLIPATTU. ABHINAV VISHNU,MPP,3445,7,0.26,,,,0.26
Andhra_Pradesh,2014,16,4,1,ADILABAD,ST,GODAM NAGESH,TRS,430847,1,41.2,,,,41.2
Andhra_Pradesh,2014,16,4,1,ADILABAD,ST,NARESH,INC,259557,2,24.82,2,KOTNAK RAMESH,0,-4.96
Andhra_Pradesh,2014,16,4,1,ADILABAD,ST,RAMESH RATHOD,TDP,184198,3,17.61,1,RATHOD RAMESH,-2,-25.5
Andhra_Pradesh,2014,16,4,1,ADILABAD,ST,RATHOD SADASHIV,BSP,94420,4,9.03,5,RATHOD SADASHIV NAIK,1,7.12
Andhra_Pradesh,2014,16,4,1,ADILABAD,ST,None of the Above,NOTA,17084,6,1.63,,,,1.63
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,BALKA SUMAN,TRS,565496,1,55.32,2,GOMASA SRINIVAS,1,26.04
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,G. VIVEKANAND,INC,274338,2,26.84,1,DR.G.VIVEKANAND,-1,-7.86
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,DR.JANAPATI SARAT BABU,TDP,63334,3,6.2,,,,6.2
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,VELTHURU MALLAIAH,RP(K),45977,4,4.5,,,,4.5
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,TAGARAM SHANKAR LAL,BSP,9449,5,0.92,6,GAJJELA SWAMY,1,-0.83
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,KALVALA SHANKAR,PPOI,9290,6,0.91,,,,0.91
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,KALVALA SANJEEV,RPI,8609,8,0.84,,,,0.84
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,None of the Above,NOTA,5361,10,0.52,,,,0.52
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,VENKATA SWAMY INJAM,MaSP,3866,11,0.38,,,,0.38
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,J.V. RAJU,NIP,3020,14,0.3,,,,0.3
Andhra_Pradesh,2014,16,4,2,PEDDAPALLE,SC,BOTHA VENKATA MALLAIAH,BCUF,2245,18,0.22,,,,0.22
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,VINOD KUMAR BOINAPALLY,TRS,505358,1,44.91,2,VINOD KUMAR BOINAPALLY,1,17.85
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,PONNAM PRABHAKAR,INC,300706,2,26.73,1,PONNAM PRABHAKAR,-1,-5.41
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,CHENNAMANENI VIDYA SAGAR RAO,BJP,214828,3,19.09,4,CHANDUPATLA JANGA REDDY,1,6.72
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,SHAIK MAHMOOD,WPOI,39308,4,3.49,,,,3.49
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,B. LAXMAN,BSP,11328,5,1.01,6,VIRESHAM NALIMELA,1,-0.64
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,REDDI MALLA SRINIVAS,RPI(A),8034,6,0.71,15,RAGULA RAMULU,9,0.38
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,None of the Above,NOTA,5734,8,0.51,,,,0.51
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,BURLA. RAVI,NCP,4769,9,0.42,,,,0.42
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,L. PRABHAKAR REDDY,PPOI,3943,11,0.35,8,T. SRIMANNARAYANA,-3,-0.65
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,DR.DHARMAIAH VENDAVETLA,BMUP,3772,13,0.34,,,,0.34
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,MEESALA RAJI REDDY,YSRCP,3075,14,0.27,,,,0.27
Andhra_Pradesh,2014,16,4,3,KARIMNAGAR,GEN,RANAVENI LAKSHMAN,NIP,2062,17,0.18,,,,0.18
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,KALVAKUNTLA KAVITHA,TRS,439307,1,42.49,2,BIGALA GANESH GUPTA,1,15.95
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,MADHU YASKHI GOUD,INC,272123,2,26.32,1,MADHU YASKHI GOUD,-1,-7.01
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,ENDALA LAKSHMINARAYANA,BJP,225333,3,21.79,4,DR. BAPU REDDY,1,9
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,MALIK MOHTASIM KHAN,WPOI,43814,4,4.24,,,,4.24
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,TALARI RAMULU,BSP,7421,6,0.72,5,YEDLA RAMU,-1,-0.98
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,None of the Above,NOTA,7266,7,0.7,,,,0.7
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,ABDUL GANI,BCUF,4791,8,0.46,,,,0.46
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,BANJA VEERAPPA,PPOI,3651,10,0.35,8,DR. V.SATHYANARAYANA MURTHY,-2,-0.81
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,SINGAREDDY RAVINDRA REDDY,YSRCP,3529,11,0.34,,,,0.34
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,RAPELLY SRINIVAS,AAAP,2621,14,0.25,,,,0.25
Andhra_Pradesh,2014,16,4,4,NIZAMABAD,GEN,SAGAR SUDDALA,BMUP,1978,16,0.19,,,,0.19
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,B.B. PATIL,TRS,508661,1,46.46,2,SYED YOUSUF ALI,1,9.27
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,SURESH KUMAR SHETKAR,INC,364030,2,33.25,1,SURESH KUMAR SHETKAR,-1,-5.65
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,K.MADAN MOHAN RAO,TDP,157497,3,14.39,,,,14.39
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,MARRI DURGESH,RPI(A),18027,4,1.65,,,,1.65
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,MAHMOOD MOHIUDDIN,YSRCP,12383,5,1.13,,,,1.13
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,None of the Above,NOTA,11190,6,1.02,,,,1.02
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,SYED FEROZUDDIN,BSP,8180,7,0.75,7,M.VISHNU MUDIRAJ,0,-0.59
Andhra_Pradesh,2014,16,4,5,ZAHIRABAD,GEN,DR. SUNEEL KUMAR CHOWDHARY,AAAP,3285,10,0.3,,,,0.3
Andhra_Pradesh,2014,16,4,6,MEDAK,GEN,KALVAKUNTLA CHANDRASEKHAR RAO,TRS,657492,1,55.2,1,VIJAYA SHANTHI .M,0,18.53
Andhra_Pradesh,2014,16,4,6,MEDAK,GEN,DR.P. SHRAVAN KUMAR REDDY,INC,260463,2,21.87,2,NARENDRANATH .C,0,-14.23
